route_id,distance_km,speed_kmph,traffic_level,hour_of_day,day_of_week,previous_eta,actual_eta
3,41.46,51.8,Low,20,3,48.9,47.17
2,20.2,41.66,High,11,2,47.93,46.61
3,37.73,53.17,High,19,2,66.39,68.76
3,44.06,32.19,Low,22,2,80.24,83.16
1,16.22,54.11,Medium,23,3,19.21,21.72
2,28.22,39.13,Medium,8,2,54.87,55.28
1,14.35,34.14,High,13,1,43.56,41.92
3,36.3,51.7,High,17,5,68.74,69.28
3,33.68,30.7,Medium,2,4,83.44,83.12
1,14.8,45.98,High,14,5,28.89,30.02
3,37.22,33.1,Medium,2,4,83.77,82.99
1,15.72,49.34,High,18,4,31.23,30.56
3,32.72,35.05,Medium,20,5,67.05,69.11
1,13.67,35.02,Low,22,3,19.5,22.49
3,41.01,29.31,Low,22,2,82.44,83.18
3,40.39,52.79,Low,9,4,45.68,47.41
3,32.8,44.81,Medium,8,4,53.14,53.64
2,23.11,37.3,Low,10,1,32.96,35.2
1,16.42,33.9,Low,12,4,30.36,29.98
3,42.62,32.12,Low,17,5,79.8,80.19
3,30.91,51.89,Low,7,5,33.98,33.96
3,39.63,52.56,Low,12,6,44.56,44.08
3,40.71,30.59,Medium,15,5,97.45,97.86
1,12.36,27.81,High,18,0,42.51,44.04
3,38.79,32.47,Medium,16,5,91.7,90.37
2,23.34,33.97,Medium,18,5,50.54,50.14
1,13.66,40.11,High,20,3,33.08,31.56
2,22.12,26.67,High,17,0,79.39,80.45
2,28.95,37.63,Low,23,2,48.58,46.72
3,43.72,39.7,Low,0,4,66.64,67.02
3,44.61,30.36,Low,14,6,91.73,89.92
3,40.18,34.51,Medium,17,2,88.3,86.13
3,34.42,27.54,Medium,10,1,92.87,93.69
2,22.99,30.24,Low,21,3,50.32,47.58
3,39.44,46.52,Medium,8,6,62.8,65.39
1,16.03,52.1,Low,21,6,20.22,19.1
2,23.12,28.1,Low,13,4,50.99,48.04
1,16.96,26.54,Low,6,4,38.6,36.86
3,38.9,44.71,Low,12,3,52.06,51.54
2,25.26,28.1,Low,15,5,52.01,54.68
1,14.24,36.24,High,9,2,38.12,36.0
3,38.45,48.81,Low,3,5,47.08,48.38
1,16.02,28.13,Medium,10,0,39.89,41.84
2,22.58,48.14,Low,5,4,25.11,27.82
1,15.48,50.52,Low,20,0,17.58,18.32
2,26.46,29.84,Medium,16,5,63.46,65.66
2,29.57,34.75,Low,12,6,52.08,52.61
2,25.25,35.79,High,7,0,65.0,66.11
2,22.84,49.8,Low,23,5,29.79,26.95
2,24.32,28.31,High,19,5,82.64,81.81
2,29.14,40.91,High,21,4,67.16,67.98
1,16.92,29.52,High,2,3,53.16,55.58
2,26.16,28.98,Low,16,6,54.15,56.15
3,41.85,27.33,Medium,13,2,115.54,115.76
1,15.63,47.34,Low,1,4,18.86,18.53
2,26.47,47.72,High,7,0,51.56,51.66
1,17.46,50.37,High,9,1,35.16,33.81
1,15.29,31.78,High,11,6,45.48,45.74
3,37.42,35.48,Low,23,2,65.38,64.57
2,21.58,36.18,Medium,21,1,42.85,45.0
2,27.36,46.87,High,6,1,55.72,54.28
2,25.96,53.77,Low,12,6,29.32,30.31
2,29.71,38.09,Medium,19,5,61.68,59.33
3,36.33,46.23,Medium,19,5,55.79,58.09
2,20.47,52.55,High,19,4,39.55,37.74
3,33.13,35.94,High,19,3,87.13,89.89
1,12.67,31.53,Low,10,0,20.33,22.88
1,15.42,32.38,Medium,18,1,39.01,36.51
1,16.5,25.78,High,15,1,58.79,59.51
1,16.25,50.27,Medium,21,6,22.78,24.84
3,41.69,36.21,Medium,16,6,83.86,84.95
2,24.99,53.91,Medium,9,1,35.87,33.59
2,29.16,54.2,Low,19,2,30.9,33.42
2,22.6,40.42,Low,4,6,34.47,34.51
3,34.34,30.15,High,10,1,108.96,110.47
3,33.38,28.28,Low,22,2,71.69,72.07
2,22.68,44.59,Medium,5,6,38.98,40.1
3,34.17,35.49,High,18,4,94.17,93.68
2,22.4,35.7,Medium,23,6,49.92,48.52
3,31.8,26.62,Low,14,5,72.57,71.41
3,43.39,34.72,High,17,2,120.22,119.97
1,17.04,25.61,Low,18,6,44.56,41.62
1,17.58,29.73,Low,21,3,39.1,36.23
1,12.02,33.75,High,10,5,36.79,36.1
1,14.47,32.7,High,4,5,40.1,42.28
2,21.46,42.45,Low,9,4,34.6,32.21
3,31.04,53.9,Low,5,5,33.95,33.67
3,34.05,47.04,Low,16,4,39.41,41.9
3,40.45,31.71,Low,7,2,76.81,77.08
2,22.35,34.05,High,1,1,66.54,64.71
3,39.36,35.51,High,22,2,104.21,107.0
3,41.53,44.88,Low,23,5,54.85,55.65
3,38.92,31.59,High,18,0,117.0,117.3
2,28.89,46.39,Medium,17,3,42.97,44.73
3,43.77,44.19,Medium,6,6,74.82,73.19
1,13.59,27.73,Low,17,3,28.54,29.73
2,23.95,48.69,Low,0,4,32.37,31.06
2,23.19,31.3,High,20,0,67.39,69.71
3,34.94,41.45,Low,22,2,51.51,49.01
2,24.2,26.09,Low,14,1,55.0,54.73
2,21.02,27.14,Low,11,5,44.5,46.76
3,43.89,54.87,Medium,9,4,63.19,61.59
2,27.03,35.33,Medium,4,4,60.0,59.25
3,35.51,48.72,High,1,4,72.56,70.06
2,25.54,38.02,Low,20,5,42.17,40.06
1,12.18,39.41,High,4,2,28.18,29.49
3,44.69,32.61,High,16,3,130.17,131.19
1,17.99,25.67,Low,13,3,41.15,40.94
3,34.08,40.85,High,16,3,80.21,81.03
2,28.74,51.08,High,9,5,49.84,52.49
1,15.63,51.75,Low,6,4,21.75,19.74
1,16.37,38.05,High,1,2,40.56,40.08
2,26.92,25.09,High,17,4,101.46,101.4
1,18.0,50.89,Low,23,2,24.02,22.8
2,29.25,42.26,High,19,1,66.86,64.79
3,30.23,28.24,Medium,15,3,77.65,79.12
3,38.78,54.52,Medium,20,3,51.56,52.53
1,15.95,53.03,High,17,2,32.72,30.23
2,20.6,28.88,High,12,0,68.76,69.13
1,12.2,25.98,Medium,10,1,35.08,35.7
2,25.2,43.38,High,18,2,57.21,56.86
1,12.52,34.95,Low,12,3,21.49,23.05
2,20.65,53.24,Low,15,6,24.13,24.99
1,13.88,38.87,Medium,2,5,25.45,27.97
2,27.15,49.97,Medium,10,2,41.06,39.6
2,27.03,41.42,Medium,5,4,46.51,49.16
1,16.42,26.58,Low,20,5,39.53,37.85
2,24.07,28.42,Low,21,4,48.73,49.65
1,17.31,53.03,High,9,6,34.52,32.94
2,26.37,25.68,Medium,21,4,77.02,75.91
1,17.28,40.55,Low,13,6,24.22,24.86
3,41.97,52.27,Medium,10,6,58.05,58.82
3,38.89,37.64,High,8,3,98.83,100.32
3,31.48,33.1,Low,11,3,56.48,58.47
1,15.91,29.87,Medium,10,5,42.01,39.67
1,15.68,32.53,High,12,1,47.42,45.67
1,13.13,54.99,High,21,4,22.39,24.25
2,21.57,36.93,Low,4,6,34.58,35.39
2,22.79,46.41,Low,19,0,29.38,28.46
1,15.88,43.96,High,13,5,32.11,33.33
3,33.2,47.47,Medium,13,0,54.71,53.37
1,15.3,27.14,High,18,4,50.31,53.1
1,15.19,54.01,Low,12,5,19.65,18.31
1,16.43,31.32,High,17,6,48.82,50.72
2,21.65,32.11,Low,11,3,38.34,40.47
1,12.12,53.47,Medium,2,2,14.96,17.69
1,16.65,37.75,Low,2,3,25.43,27.38
3,43.2,36.62,High,21,3,110.75,112.2
2,25.43,47.32,High,8,3,50.25,52.32
2,28.68,42.06,Medium,17,4,52.81,51.83
1,16.19,42.54,Medium,18,4,28.57,29.64
2,28.64,30.82,High,21,2,87.74,89.43
3,40.63,40.1,Medium,4,5,77.05,74.37
3,33.24,30.68,Medium,13,5,78.42,79.26
2,25.34,36.02,High,19,5,69.95,67.38
3,32.06,44.77,High,0,5,69.89,69.77
2,23.93,41.6,High,3,4,57.12,55.67
1,16.92,42.5,High,13,4,40.25,40.04
1,14.88,54.28,Low,6,0,13.44,14.87
1,17.96,28.37,Medium,12,3,50.78,48.21
1,16.04,50.6,Low,22,1,21.84,19.27
1,17.84,38.83,Medium,9,2,33.5,36.06
3,32.92,27.79,Low,16,3,75.1,72.75
3,40.75,51.33,Medium,20,4,61.34,61.45
3,43.4,30.3,Low,12,6,85.94,84.13
1,12.14,43.13,Medium,8,6,19.33,19.9
2,29.61,29.81,Medium,13,2,72.38,74.76
2,26.3,41.96,High,9,3,58.51,60.94
1,13.9,30.36,Low,2,6,29.53,27.83
1,17.14,42.49,Low,2,3,22.89,23.39
2,21.81,27.02,Medium,19,6,62.92,61.2
1,13.97,41.38,High,9,3,35.7,34.29
1,12.32,26.38,Low,21,5,26.88,27.85
1,17.68,39.71,Medium,5,3,32.94,32.31
3,41.49,25.55,Medium,4,3,123.97,123.78
3,34.52,43.69,Medium,22,4,59.48,60.21
2,29.64,54.27,Medium,9,1,41.2,42.39
1,13.88,48.7,High,7,2,25.79,27.38
2,26.36,39.34,Medium,14,0,52.66,49.77
3,40.94,29.24,High,10,4,134.2,136.27
1,13.55,52.83,Medium,19,3,18.61,18.81
1,13.33,49.93,Medium,9,3,17.7,18.49
1,14.17,52.75,High,21,5,25.04,24.56
3,37.41,31.93,Medium,0,5,89.1,89.18
1,12.51,45.52,Low,4,1,17.49,16.83
3,37.08,28.93,High,6,5,122.01,124.79
1,15.71,38.45,Medium,5,1,31.36,29.18
1,12.48,44.93,Medium,2,1,25.24,22.57
2,28.74,51.25,Medium,7,2,41.84,41.67
2,29.81,51.41,Medium,13,4,47.27,44.47
3,32.84,33.24,Medium,10,2,72.0,73.19
2,21.47,42.84,High,5,5,43.65,46.4
3,41.22,48.91,Low,2,5,48.88,51.87
1,12.83,27.44,Medium,3,3,36.32,33.82
2,26.94,26.86,Low,3,3,63.03,61.62
3,42.34,26.62,Low,16,1,98.2,96.95
1,15.02,48.02,Medium,0,1,21.4,23.48
3,37.92,45.27,High,18,3,81.82,78.98
1,17.66,33.29,High,10,5,52.41,51.84
2,26.93,49.51,Low,3,5,33.77,34.13
1,17.36,25.85,Low,7,3,36.26,38.38
3,35.66,30.62,High,16,4,111.14,113.4
1,13.64,30.68,High,16,1,43.01,42.98
3,41.37,41.56,Medium,19,6,73.88,74.02
3,41.24,25.93,Low,10,0,93.27,94.17
3,44.43,35.61,High,7,6,117.94,120.87
1,12.27,34.65,Low,7,6,19.82,21.56
3,32.75,41.87,High,19,5,76.41,73.9
2,28.62,38.0,Medium,12,2,58.36,58.44
1,16.21,52.16,Medium,20,4,21.39,22.52
2,22.83,32.6,Low,1,1,38.56,41.45
1,13.78,36.98,Low,20,5,25.96,24.14
1,17.76,27.82,Low,13,2,39.42,38.51
1,17.26,49.28,Medium,6,1,23.99,25.24
3,36.88,32.32,Low,20,4,68.16,68.38
3,32.22,42.98,Medium,6,6,57.48,55.95
1,15.22,40.26,Low,12,6,21.34,21.27
3,32.84,50.65,Low,2,6,40.21,40.24
1,14.93,25.18,Medium,5,0,44.28,42.8
3,37.94,26.99,Medium,5,3,107.38,104.82
1,15.67,43.6,Low,2,5,17.72,19.6
1,14.15,54.83,High,8,6,23.91,23.21
2,25.11,34.81,Low,11,0,43.01,42.13
2,24.67,39.73,High,7,5,56.48,59.26
1,14.3,50.8,Low,22,2,15.72,16.45
2,27.1,47.1,Medium,11,3,40.44,42.62
1,14.3,34.77,Low,6,6,24.34,25.1
3,42.51,47.4,Low,10,4,51.05,52.18
1,12.33,43.68,High,11,6,23.27,25.26
3,43.66,31.75,Low,5,4,79.9,82.0
2,24.15,52.07,Medium,4,4,35.64,35.97
2,22.52,34.54,High,16,0,65.83,62.84
3,34.81,31.83,High,8,2,106.22,106.53
3,38.75,43.93,Low,14,5,54.31,51.39
2,27.6,34.62,Low,5,3,45.9,45.86
1,12.29,53.85,High,4,1,25.13,23.16
3,36.53,30.07,Low,4,5,69.39,71.68
3,31.18,48.74,Medium,7,5,45.26,47.01
3,44.2,32.56,High,8,2,126.87,128.79
3,30.71,30.14,Medium,7,6,79.24,77.65
3,42.6,41.38,Low,23,2,60.06,62.17
3,33.68,52.18,Medium,16,4,50.59,49.08
2,29.69,47.83,Medium,12,1,46.92,45.51
3,32.08,53.89,Medium,20,2,45.41,43.7
1,15.23,39.22,High,8,2,40.17,38.24
1,15.53,51.06,High,4,0,31.07,31.11
1,15.42,36.09,Low,4,3,22.5,24.36
2,22.95,31.84,Low,8,3,46.59,44.93
1,13.67,51.25,Low,5,1,17.14,17.77
3,32.83,46.75,Medium,5,3,50.93,51.43
1,14.51,26.49,Low,5,3,36.39,34.19
3,41.81,27.2,Medium,21,6,115.69,116.76
3,38.2,26.68,High,11,3,132.7,135.58
3,41.14,42.36,Low,14,4,57.4,59.76
3,36.95,53.71,Low,14,0,42.97,41.77
2,22.65,46.7,Medium,9,6,38.98,37.19
3,38.19,54.23,Low,11,1,40.35,42.61
2,29.78,36.17,High,6,2,78.65,77.67
2,23.69,35.47,Low,0,5,38.62,41.0
1,12.61,34.56,Low,21,5,25.49,22.8
1,16.98,33.12,Low,5,2,35.27,32.35
2,27.7,32.48,Medium,16,6,66.33,64.79
3,36.49,46.81,Medium,14,4,56.82,57.88
1,17.18,40.06,Low,21,5,23.88,25.2
3,33.04,27.69,Low,15,0,70.56,70.26
1,14.54,54.31,High,5,3,25.49,24.84
3,41.17,26.91,Medium,16,5,116.16,114.82
3,39.29,43.14,High,18,4,91.38,88.67
2,21.31,34.69,High,9,0,57.01,59.04
1,17.32,27.42,High,7,0,61.64,60.49
3,31.96,53.51,Low,23,4,35.46,35.86
2,24.13,52.59,Low,13,0,28.52,26.4
3,36.73,37.22,High,16,1,93.29,95.31
3,32.5,47.66,High,3,5,64.41,67.22
1,17.64,44.24,Medium,16,6,27.01,28.58
3,44.25,53.83,High,16,5,79.92,77.21
1,14.9,28.86,High,4,5,51.23,48.24
1,17.83,32.34,Medium,6,1,42.97,40.76
1,13.91,34.27,High,20,1,39.45,39.84
1,12.82,33.01,Medium,12,0,25.39,28.06
2,23.85,25.59,High,13,2,86.55,88.58
2,26.07,47.43,Medium,7,3,42.94,41.61
1,13.69,49.45,Medium,10,3,18.26,19.47
3,30.48,45.93,High,9,3,62.47,62.43
3,38.19,47.24,Medium,1,0,58.93,58.65
3,41.03,28.5,Low,2,6,85.1,87.52
2,20.0,30.15,Low,20,3,38.64,39.66
3,32.81,47.28,Low,14,3,43.9,41.81
1,16.64,26.91,Medium,19,5,48.26,47.14
3,37.7,26.81,Medium,0,2,105.03,106.14
1,17.49,37.25,Low,19,2,31.47,29.13
1,14.43,37.98,Low,18,0,24.29,24.11
3,40.59,25.27,Medium,9,4,116.27,119.09
3,31.0,30.49,High,19,6,97.02,96.95
1,12.59,27.03,High,18,5,45.98,46.25
1,17.39,51.06,High,8,2,32.32,31.54
1,16.53,33.83,High,7,6,47.87,48.64
2,24.85,49.66,Low,21,3,30.45,31.58
1,14.11,37.95,Low,15,6,24.18,21.56
2,26.75,34.82,Medium,20,3,59.5,59.4
1,16.57,43.28,Low,5,3,21.65,24.62
2,29.09,45.2,High,0,4,58.24,60.33
2,23.91,48.24,Low,14,2,25.29,27.98
3,36.97,41.38,Low,14,5,57.28,54.54
2,27.33,50.34,Medium,1,4,38.51,39.88
1,17.15,41.18,Low,0,1,23.9,24.21
3,41.58,44.61,Medium,16,3,66.3,68.45
2,29.45,43.76,Medium,8,4,52.68,51.53
2,20.7,32.71,Low,13,4,39.7,38.09
1,12.64,30.83,Medium,16,4,33.2,31.09
1,12.9,50.78,Medium,7,2,18.63,19.41
2,21.01,53.29,High,19,3,38.88,37.65
1,15.29,38.09,Medium,18,1,28.64,28.48
3,31.53,35.77,Low,7,5,54.08,51.19
1,13.46,40.09,Medium,13,2,26.18,26.59
3,44.71,45.18,Medium,12,4,74.83,75.81
3,44.42,32.5,Medium,4,6,103.22,104.13
1,14.48,32.93,Low,18,6,25.8,26.19
1,12.83,27.2,Medium,18,0,38.13,36.16
1,17.85,41.01,Low,22,6,29.82,27.45
3,30.88,36.32,High,9,5,83.1,81.76
2,23.19,45.94,High,7,4,48.86,49.01
2,26.56,26.2,Medium,7,2,75.45,74.2
3,40.99,30.33,Low,20,4,82.35,80.33
3,40.05,31.31,Low,18,2,75.64,77.74
2,23.15,27.74,Low,1,0,53.14,51.17
1,12.53,50.89,High,19,5,22.8,23.9
3,34.14,42.92,Medium,2,1,60.85,58.93
1,17.62,52.16,Medium,22,5,26.65,27.31
1,13.22,40.79,Low,21,5,20.75,21.35
2,21.6,36.55,Low,9,5,37.8,35.93
3,41.33,50.05,Medium,2,5,62.71,60.05
2,28.21,44.23,Low,14,0,35.74,37.78
3,35.6,46.65,High,23,0,73.8,71.42
3,35.2,28.19,Medium,13,1,90.55,92.41
2,28.14,27.84,Low,12,3,58.62,61.32
1,16.38,53.3,Low,5,0,16.36,18.43
2,22.86,54.79,High,14,3,40.43,39.85
3,34.34,31.46,High,7,3,102.93,105.06
2,25.4,46.58,High,9,1,49.52,51.95
3,40.8,32.88,High,17,5,119.91,119.45
2,27.18,54.13,Low,10,2,26.5,29.49
3,35.22,27.62,High,19,6,120.9,121.73
2,24.1,29.61,Medium,2,3,62.33,61.72
2,22.82,31.87,Low,19,4,42.36,44.84
1,12.48,37.69,High,18,6,32.29,33.63
3,33.97,53.37,Medium,6,4,48.43,46.69
1,15.73,42.33,Low,14,3,22.46,23.75
2,28.43,26.53,Medium,22,3,82.32,81.26
3,34.98,33.09,Medium,15,6,81.8,79.73
3,44.55,48.31,Low,5,4,57.61,55.5
3,34.29,48.63,High,6,0,69.68,67.11
3,43.28,46.56,High,8,2,91.74,90.53
1,14.19,48.68,Medium,4,2,23.68,22.04
3,40.57,26.34,Medium,7,1,117.06,116.65
1,15.04,40.82,High,8,0,37.36,37.2
2,21.36,40.89,Medium,6,2,38.03,39.3
3,31.29,34.46,Medium,1,5,69.22,67.68
3,33.91,27.09,Low,1,3,77.4,75.2
2,21.96,25.21,Medium,17,1,68.4,66.93
2,26.29,42.6,High,9,6,60.29,57.33
2,25.2,51.02,Medium,17,3,33.61,36.27
2,24.61,33.6,Low,5,6,44.77,44.11
1,14.7,53.99,Low,23,6,11.86,14.62
2,20.92,34.06,Low,17,6,36.13,36.67
1,14.41,50.23,Medium,0,3,21.98,20.08
3,42.87,51.27,Medium,20,6,64.93,63.8
3,34.51,33.91,Medium,15,6,78.43,75.94
3,35.5,47.87,High,19,3,71.01,71.18
3,42.24,27.0,High,16,0,152.04,149.27
2,21.94,36.0,Low,7,3,35.48,37.59
2,21.89,31.1,Medium,6,4,53.98,54.3
3,37.11,50.12,Low,15,3,41.26,43.95
3,32.4,38.62,Low,15,0,49.49,51.91
2,21.61,54.36,Medium,7,0,32.16,30.93
2,20.61,28.29,Low,21,6,40.34,42.59
2,29.65,30.32,Low,5,5,59.99,57.58
3,41.87,46.51,High,18,5,86.84,85.78
1,14.12,49.54,Low,0,6,18.8,16.53
2,22.87,38.84,Low,7,3,35.75,36.25
2,29.82,42.98,High,16,2,64.83,66.48
1,15.02,53.41,Medium,18,3,19.07,21.64
2,20.05,36.74,Low,7,1,34.28,33.34
2,29.03,39.74,Low,13,1,47.74,45.16
3,32.43,53.68,Low,20,5,37.95,38.03
3,37.75,43.46,High,19,4,80.42,83.07
1,17.52,27.86,Low,12,1,38.21,36.0
3,36.62,42.03,Low,23,4,56.54,53.85
3,42.42,40.99,Low,9,5,66.42,63.97
3,44.74,29.28,Low,21,6,93.22,91.79
1,15.91,42.17,Low,2,5,25.34,22.84
2,20.81,25.45,High,14,2,78.66,76.76
1,17.83,41.62,High,10,4,38.26,39.53
2,21.19,54.34,Medium,4,4,27.91,27.94
3,34.31,33.96,High,8,5,99.53,96.92
2,25.55,38.11,High,1,1,64.3,64.71
1,12.51,46.78,Medium,6,0,18.97,21.56
3,36.23,46.16,High,2,2,73.04,74.72
1,12.79,40.34,Medium,14,3,28.28,25.39
3,40.69,40.49,Medium,20,1,78.52,76.2
2,21.54,28.22,Low,15,5,47.65,45.23
3,36.6,35.98,Low,2,5,60.57,60.97
3,40.74,44.2,Low,2,5,54.96,56.9
2,21.53,44.4,Low,20,2,24.79,27.53
1,15.82,52.41,Medium,8,0,21.5,23.19
3,33.98,27.36,High,17,6,119.5,117.45
3,38.51,28.29,Low,0,0,82.05,83.57
2,21.7,33.11,Medium,19,3,52.85,50.11
1,16.17,40.52,Low,22,5,21.31,22.67
3,35.73,46.5,Low,8,3,47.49,46.21
1,14.75,43.85,Medium,9,0,21.05,23.56
2,20.0,29.82,Low,6,5,40.79,40.09
1,17.66,39.45,Medium,1,1,31.84,34.8
3,31.7,25.27,High,8,5,119.31,121.21
1,12.35,51.58,Low,6,4,15.46,14.62
1,12.96,42.18,High,17,0,28.74,27.88
3,42.68,42.73,Low,21,4,57.29,60.06
3,39.28,32.41,Medium,18,0,91.14,91.4
2,27.73,26.65,High,8,5,100.66,98.39
3,43.19,47.47,High,13,1,90.96,88.71
1,15.08,54.96,Low,23,1,17.54,16.08
1,13.54,36.12,Low,20,5,22.1,21.67
3,34.77,34.93,High,12,3,94.31,95.25
1,12.84,45.01,Low,12,2,13.56,16.16
1,17.38,45.46,High,4,0,35.81,34.74
1,15.48,35.48,Low,20,0,23.85,26.44
2,26.14,32.9,Medium,6,6,61.55,60.7
3,30.72,43.07,Low,20,6,40.86,41.88
3,30.19,29.71,Medium,22,3,73.3,74.37
1,13.29,31.59,Low,6,0,26.63,24.46
3,33.98,48.86,Medium,8,4,52.44,52.64
1,13.28,51.06,Low,11,6,13.55,15.44
3,38.36,52.21,Low,2,4,48.3,45.51
2,29.12,32.42,Low,22,1,55.44,53.99
1,15.64,42.28,Low,12,1,18.38,20.36
1,13.2,42.05,High,7,6,33.57,30.59
3,33.05,32.41,Low,19,5,62.1,61.63
1,13.91,49.03,High,21,2,29.99,28.76
2,21.21,31.42,Low,22,3,41.49,38.69
2,24.22,33.09,Low,14,5,41.97,44.65
3,36.6,38.79,High,15,2,92.68,89.92
1,15.98,44.97,Medium,19,3,29.18,26.94
1,16.84,49.08,High,22,4,33.7,34.47
3,35.83,36.39,High,21,2,91.99,93.26
2,29.68,29.5,Low,13,4,58.94,60.11
1,14.34,25.95,High,9,0,51.19,52.56
2,20.32,27.1,Medium,10,5,59.42,57.81
3,36.84,29.03,High,16,3,123.71,120.84
2,29.48,38.33,High,1,0,78.01,75.17
1,12.02,43.09,Medium,14,4,19.67,21.79
1,15.94,29.93,Low,4,6,32.8,30.95
3,37.0,28.5,Low,1,4,79.3,79.21
1,13.55,52.72,Medium,19,3,23.48,21.2
3,42.32,28.73,Low,11,6,90.22,87.29
1,16.96,39.48,Medium,18,3,30.78,30.76
2,24.24,29.92,Low,6,1,47.55,48.2
1,14.61,40.57,Low,17,2,24.23,22.71
3,41.74,28.97,High,16,3,137.74,139.82
2,29.21,28.79,Low,15,3,60.33,61.67
1,15.17,54.44,Low,0,4,18.12,16.15
3,35.43,26.95,Medium,9,2,99.9,100.52
2,25.72,42.67,Low,0,5,32.44,35.26
3,42.82,53.35,Low,14,3,50.21,48.9
2,25.61,42.19,High,23,5,57.52,57.7
3,31.99,54.45,Low,0,0,33.77,34.49
2,24.82,32.86,Low,15,3,43.99,43.76
2,20.98,53.72,Medium,8,6,33.16,30.77
1,15.41,48.05,High,16,3,32.73,31.46
2,29.16,28.03,Medium,14,2,73.98,76.35
1,12.08,52.02,Low,22,1,11.67,12.55
2,20.42,49.06,High,9,3,39.18,39.61
3,41.83,36.03,Low,8,1,70.0,68.05
3,42.94,45.06,Low,23,4,57.58,55.25
1,17.18,49.7,Low,1,0,21.55,21.48
1,16.06,35.68,Low,22,0,30.26,28.11
1,14.31,42.38,High,17,1,35.59,34.16
3,34.4,46.63,Low,12,2,42.09,44.92
3,38.04,41.2,High,16,1,91.17,90.1
2,24.08,40.07,Medium,19,2,47.26,46.8
2,20.57,30.25,Low,14,2,42.33,41.63
2,26.96,26.24,Medium,12,4,78.82,75.9
1,12.79,35.37,Low,21,5,24.1,22.28
2,21.49,32.26,High,19,6,64.65,63.89
2,28.71,44.46,High,14,3,62.94,62.5
3,31.59,38.64,Medium,2,3,61.92,60.14
2,22.52,48.78,Low,21,1,27.29,27.01
1,14.13,45.01,Low,15,5,17.26,18.97
2,23.99,54.62,Low,1,4,25.5,25.32
3,42.59,41.93,Low,9,5,58.7,60.33
3,37.16,33.47,Low,3,0,65.44,68.03
3,31.01,41.83,Medium,6,5,57.98,57.54
1,17.3,45.17,High,8,6,33.07,35.67
2,28.68,35.03,Medium,18,6,57.6,60.0
2,29.73,38.63,High,5,1,71.59,73.89
3,34.11,51.47,High,13,6,65.76,63.11
1,15.26,50.34,Low,3,4,19.38,17.79
3,32.23,27.24,Low,17,0,67.63,69.0
2,22.38,44.23,Low,23,4,30.8,29.91
3,43.03,41.6,Low,1,6,60.22,61.94
2,28.8,25.84,Medium,7,0,83.19,81.96
1,13.82,29.25,Medium,10,4,35.15,33.82
3,38.67,35.92,High,14,1,101.31,101.67
3,35.45,34.14,Low,12,0,60.21,60.38
3,41.28,45.46,Low,21,0,53.92,52.81
3,39.81,35.24,High,19,2,109.29,106.65
1,13.6,45.22,Low,21,3,17.67,19.74
1,14.82,30.13,Low,6,6,28.49,28.69
1,14.03,28.83,Low,4,3,24.9,27.38
1,14.4,53.96,High,11,5,20.92,23.82
1,17.93,35.34,Low,16,1,28.98,31.04
1,17.01,37.85,Low,21,4,25.84,25.69
1,12.61,46.76,Medium,16,1,21.24,21.21
3,41.37,49.67,Low,11,5,49.96,50.07
1,15.12,35.17,Low,0,0,28.69,25.77
1,14.9,48.26,High,16,2,27.97,29.4
1,16.48,44.33,High,9,1,37.38,36.94
3,36.95,31.23,Medium,23,1,90.06,89.83
3,32.1,28.06,High,16,2,108.36,109.11
2,28.61,25.21,Medium,20,1,85.93,84.76
3,42.93,45.7,Medium,18,1,71.93,71.49
2,29.65,29.43,Medium,20,6,74.84,76.3
2,28.37,40.36,Low,19,2,43.93,41.93
2,27.04,37.7,Medium,17,4,51.17,52.88
3,36.57,42.56,High,4,2,85.46,82.91
2,28.0,40.97,Medium,8,6,50.81,50.34
1,17.12,50.17,Medium,8,6,24.31,24.21
1,13.81,27.6,Medium,5,0,35.4,37.96
3,40.02,25.27,Low,13,5,91.61,93.71
2,23.63,34.89,High,4,6,66.04,65.22
1,12.17,36.6,Medium,1,2,26.47,23.65
2,29.52,28.16,Low,0,0,65.6,64.44
2,23.38,53.0,Medium,23,4,33.85,32.84
1,16.17,43.62,Medium,7,4,26.96,26.82
3,44.1,26.0,High,16,1,158.76,161.24
3,32.92,33.49,Low,14,0,56.07,57.48
1,13.08,46.81,High,9,4,30.67,28.25
3,36.9,53.41,High,12,6,67.95,66.78
1,15.56,28.79,Low,23,1,30.08,31.27
3,40.75,36.8,High,11,6,103.94,106.86
2,21.28,36.68,Low,23,4,32.52,33.35
2,24.02,42.97,Low,20,1,34.51,34.04
1,16.75,30.62,Low,12,1,33.42,33.18
3,32.43,44.79,Low,8,2,46.06,44.21
3,31.5,32.65,Medium,14,4,74.47,73.91
1,14.86,28.64,Low,11,5,32.22,29.88
2,29.82,46.35,Medium,9,5,44.67,46.85
1,13.97,27.19,Low,5,4,29.99,30.67
2,26.72,42.81,Medium,6,4,44.65,46.89
2,29.55,35.45,Medium,21,0,63.42,62.28
2,28.33,53.98,Medium,21,1,41.73,40.58
2,27.22,31.32,Low,13,5,52.62,50.58
3,40.01,27.35,Medium,10,5,106.03,108.91
2,20.19,44.9,High,1,3,45.14,44.93
2,27.72,34.28,Low,0,5,52.85,50.2
3,35.5,38.12,High,19,3,91.5,89.02
3,36.73,35.15,High,10,5,99.67,100.52
1,12.73,25.61,Low,2,6,26.41,29.18
